date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-05-23,NPB20260523LB05,西武,オリックス,4,1,1549.9585974858767,1534.1142021617047,0.572653060638972,10.25632654466467,1560.2149240305414,1523.85787561704
2026-05-23,NPB20260523SHF06,ソフトバンク,日本ハム,11,1,1464.749762693028,1511.2157087565206,0.48350516498575413,12.3958760403419,1477.1456387333699,1498.8198327161788
2026-05-24,NPB20260524EM04,楽天,ロッテ,8,5,1421.7611646647465,1518.200564238123,0.4124918636458895,14.100195272498652,1435.8613599372452,1504.1003689656243
2026-05-24,NPB20260524LB05,西武,オリックス,4,3,1560.2149240305414,1523.85787561704,0.601271103085901,9.569493525938375,1569.7844175564799,1514.2883820911015
2026-05-24,NPB20260524SHF06,ソフトバンク,日本ハム,7,6,1477.1456387333699,1498.8198327161788,0.5191679780963587,11.53996852568739,1488.6856072590572,1487.2798641904915
2026-05-26,NPB20260526CDE04,中日,楽天,1,0,1417.724075102596,1435.8613599372452,0.5242483608176168,11.418039340377195,1429.1421144429733,1424.443320596868
2026-05-26,NPB20260526DBB03,DeNA,オリックス,1,7,1489.5849195899611,1514.2883820911015,0.5148135720208195,-12.355525728499668,1477.2293938614614,1526.6439078196013
2026-05-26,NPB20260526HCM06,広島,ロッテ,1,3,1483.0139395322017,1504.1003689656243,0.5200125405824805,-12.480300973979531,1470.533638558222,1516.580669939604
2026-05-26,NPB20260526HTF05,阪神,日本ハム,0,4,1561.569744400002,1487.2798641904915,0.6522906062964922,-15.654974551115812,1545.9147698488862,1502.9348387416073
2026-05-26,NPB20260526YGSH01,巨人,ソフトバンク,3,8,1505.0874728097963,1488.6856072590572,0.5734382021571242,-13.762516851770979,1491.3249559580254,1502.448124110828
2026-05-26,NPB20260526YSL02,ヤクルト,西武,1,2,1543.0198485654428,1569.7844175564799,0.5118495187691804,-12.28438845046033,1530.7354601149825,1582.0688060069401
2026-05-27,NPB20260527CDE04,中日,楽天,7,2,1429.1421144429733,1424.443320596868,0.556883816005939,10.634788415857464,1439.7769028588307,1413.8085321810106
