シーズン,日付,ゲームタイプ,球団,ホーム・ビジター,結果,スコア,対戦球団,R,H,E,ボックススコア,回戦,球場,試合開始,試合時間,入場者,GameID
2025,2025-08-01,公式戦,横浜DeNAベイスターズ,ビジター,W,7,読売ジャイアンツ,7,12,1,"0,0,0,0,6,0,0,0,1",14,東京ドーム,18:00,03:15,42031,GAME20250801YGDB0560
2025,2025-08-01,公式戦,読売ジャイアンツ,ホーム,L,2,横浜DeNAベイスターズ,2,7,1,"0,2,0,0,0,0,0,0,0",14,東京ドーム,18:00,03:15,42031,GAME20250801YGDB0560
2025,2025-08-01,公式戦,阪神タイガース,ビジター,W,3,東京ヤクルトスワローズ,3,10,1,"1,0,0,0,0,1,0,0,0,1",14,神　宮,18:00,03:37,28891,GAME20250801YSHT0559
2025,2025-08-01,公式戦,東京ヤクルトスワローズ,ホーム,L,2,阪神タイガース,2,7,1,"0,0,0,0,0,0,1,0,1,0",14,神　宮,18:00,03:37,28891,GAME20250801YSHT0559
2025,2025-08-02,公式戦,中日ドラゴンズ,ビジター,W,6,広島東洋カープ,6,10,1,"0,0,1,4,0,0,1,0,0",16,マツダスタジアム,18:01,02:44,31407,GAME20250802HCCD0567
2025,2025-08-02,公式戦,広島東洋カープ,ホーム,L,0,中日ドラゴンズ,0,2,1,"0,0,0,0,0,0,0,0,0",16,マツダスタジアム,18:01,02:44,31407,GAME20250802HCCD0567
2025,2025-08-02,公式戦,北海道日本ハムファイターズ,ビジター,W,7,オリックス・バファローズ,7,12,1,"2,0,0,1,0,1,0,1,2",17,京セラD大阪,14:03,03:08,36195,GAME20250802OBNF0563
2025,2025-08-02,公式戦,オリックス・バファローズ,ホーム,L,1,北海道日本ハムファイターズ,1,5,0,"0,0,1,0,0,0,0,0,0",17,京セラD大阪,14:03,03:08,36195,GAME20250802OBNF0563
2025,2025-08-02,公式戦,東北楽天ゴールデンイーグルス,ビジター,L,2,福岡ソフトバンクホークス,2,7,1,"0,0,1,0,0,1,0,0,0",16,みずほPayPay,14:00,03:18,40142,GAME20250802SHRE0564
2025,2025-08-02,公式戦,福岡ソフトバンクホークス,ホーム,W,5,東北楽天ゴールデンイーグルス,5,10,0,"0,2,1,0,1,0,1,0,x",16,みずほPayPay,14:00,03:18,40142,GAME20250802SHRE0564
2025,2025-08-02,公式戦,千葉ロッテマリーンズ,ビジター,T,5,埼玉西武ライオンズ,5,11,3,"0,0,1,2,0,0,0,0,1,1,0,0",15,ベルーナドーム,18:01,04:34,24989,GAME20250802SLLM0568
2025,2025-08-02,公式戦,埼玉西武ライオンズ,ホーム,T,5,千葉ロッテマリーンズ,5,13,0,"1,0,1,0,0,0,2,0,0,1,0,0",15,ベルーナドーム,18:01,04:34,24989,GAME20250802SLLM0568
2025,2025-08-02,公式戦,横浜DeNAベイスターズ,ビジター,W,7,読売ジャイアンツ,7,12,0,"3,0,0,1,2,0,0,1,0",15,東京ドーム,15:02,03:21,42184,GAME20250802YGDB0566
2025,2025-08-02,公式戦,読売ジャイアンツ,ホーム,L,4,横浜DeNAベイスターズ,4,8,1,"0,1,0,0,0,2,1,0,0",15,東京ドーム,15:02,03:21,42184,GAME20250802YGDB0566
2025,2025-08-02,公式戦,阪神タイガース,ビジター,W,5,東京ヤクルトスワローズ,5,9,1,"0,2,0,2,0,0,0,1,0",15,神　宮,18:00,02:45,29377,GAME20250802YSHT0565
2025,2025-08-02,公式戦,東京ヤクルトスワローズ,ホーム,L,1,阪神タイガース,1,2,0,"0,0,0,1,0,0,0,0,0",15,神　宮,18:00,02:45,29377,GAME20250802YSHT0565
2025,2025-08-03,公式戦,中日ドラゴンズ,ビジター,L,1,広島東洋カープ,1,4,1,"0,0,1,0,0,0,0,0,0",17,マツダスタジアム,18:00,02:31,28946,GAME20250803HCCD0573
2025,2025-08-03,公式戦,広島東洋カープ,ホーム,W,2,中日ドラゴンズ,2,5,0,"1,0,0,0,0,1,0,0,x",17,マツダスタジアム,18:00,02:31,28946,GAME20250803HCCD0573
2025,2025-08-03,公式戦,北海道日本ハムファイターズ,ビジター,W,9,オリックス・バファローズ,9,14,1,"0,0,3,6,0,0,0,0,0",18,京セラD大阪,13:01,03:13,36144,GAME20250803OBNF0569
2025,2025-08-03,公式戦,オリックス・バファローズ,ホーム,L,0,北海道日本ハムファイターズ,0,8,0,"0,0,0,0,0,0,0,0,0",18,京セラD大阪,13:01,03:13,36144,GAME20250803OBNF0569
2025,2025-08-03,公式戦,東北楽天ゴールデンイーグルス,ビジター,L,1,福岡ソフトバンクホークス,1,3,0,"0,0,1,0,0,0,0,0,0",17,みずほPayPay,13:00,03:14,40142,GAME20250803SHRE0570
2025,2025-08-03,公式戦,福岡ソフトバンクホークス,ホーム,W,8,東北楽天ゴールデンイーグルス,8,15,2,"1,1,0,0,2,0,1,3,x",17,みずほPayPay,13:00,03:14,40142,GAME20250803SHRE0570
2025,2025-08-03,公式戦,千葉ロッテマリーンズ,ビジター,W,2,埼玉西武ライオンズ,2,9,0,"1,0,0,0,0,0,0,0,1",16,ベルーナドーム,17:00,03:20,24614,GAME20250803SLLM0574
2025,2025-08-03,公式戦,埼玉西武ライオンズ,ホーム,L,1,千葉ロッテマリーンズ,1,2,0,"0,0,0,0,1,0,0,0,0",16,ベルーナドーム,17:00,03:20,24614,GAME20250803SLLM0574
2025,2025-08-03,公式戦,横浜DeNAベイスターズ,ビジター,L,3,読売ジャイアンツ,3,9,0,"0,1,0,0,0,1,0,0,1",16,東京ドーム,14:00,02:54,42223,GAME20250803YGDB0572
2025,2025-08-03,公式戦,読売ジャイアンツ,ホーム,W,4,横浜DeNAベイスターズ,4,8,0,"0,1,0,0,0,2,0,0,1x",16,東京ドーム,14:00,02:54,42223,GAME20250803YGDB0572
2025,2025-08-03,公式戦,阪神タイガース,ビジター,L,1,東京ヤクルトスワローズ,1,4,0,"0,0,0,0,0,1,0,0,0",16,神　宮,18:00,03:28,27998,GAME20250803YSHT0571
2025,2025-08-03,公式戦,東京ヤクルトスワローズ,ホーム,W,8,阪神タイガース,8,15,1,"0,0,0,2,3,0,0,3,x",16,神　宮,18:00,03:28,27998,GAME20250803YSHT0571
2025,2025-08-05,公式戦,阪神タイガース,ビジター,W,6,中日ドラゴンズ,6,9,0,"0,0,0,0,0,0,0,3,3",13,バンテリンドーム,18:00,03:24,36248,GAME20250805CDHT0577
2025,2025-08-05,公式戦,中日ドラゴンズ,ホーム,L,2,阪神タイガース,2,6,1,"0,0,2,0,0,0,0,0,0",13,バンテリンドーム,18:00,03:24,36248,GAME20250805CDHT0577
2025,2025-08-05,公式戦,広島東洋カープ,ビジター,L,4,横浜DeNAベイスターズ,4,9,1,"1,0,0,0,3,0,0,0,0",15,横　浜,17:45,03:42,33661,GAME20250805DBHC0575
2025,2025-08-05,公式戦,横浜DeNAベイスターズ,ホーム,W,5,広島東洋カープ,5,12,0,"0,1,1,0,0,2,0,0,1x",15,横　浜,17:45,03:42,33661,GAME20250805DBHC0575
2025,2025-08-05,公式戦,福岡ソフトバンクホークス,ビジター,L,3,千葉ロッテマリーンズ,3,9,1,"0,0,0,0,0,1,0,2,0",15,ZOZOマリン,18:00,03:09,26016,GAME20250805LMSH0576
2025,2025-08-05,公式戦,千葉ロッテマリーンズ,ホーム,W,6,福岡ソフトバンクホークス,6,12,0,"0,3,0,0,2,1,0,0,x",15,ZOZOマリン,18:00,03:09,26016,GAME20250805LMSH0576
2025,2025-08-05,公式戦,埼玉西武ライオンズ,ビジター,L,1,北海道日本ハムファイターズ,1,6,2,"0,0,0,0,0,0,1,0,0",15,エスコンＦ,14:01,02:41,32059,GAME20250805NFSL0579
2025,2025-08-05,公式戦,北海道日本ハムファイターズ,ホーム,W,6,埼玉西武ライオンズ,6,9,0,"0,0,5,1,0,0,0,0,x",15,エスコンＦ,14:01,02:41,32059,GAME20250805NFSL0579
2025,2025-08-05,公式戦,オリックス・バファローズ,ビジター,L,0,東北楽天ゴールデンイーグルス,0,11,0,"0,0,0,0,0,0,0,0,0,0,0",14,楽天モバイル,18:00,04:13,23152,GAME20250805REOB0580
2025,2025-08-05,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,1,オリックス・バファローズ,1,8,0,"0,0,0,0,0,0,0,0,0,0,1x",14,楽天モバイル,18:00,04:13,23152,GAME20250805REOB0580
2025,2025-08-05,公式戦,東京ヤクルトスワローズ,ビジター,L,2,読売ジャイアンツ,2,3,0,"1,0,1,0,0,0,0,0,0",14,東京ドーム,18:02,02:42,42027,GAME20250805YGYS0578
2025,2025-08-05,公式戦,読売ジャイアンツ,ホーム,W,5,東京ヤクルトスワローズ,5,4,0,"0,0,0,1,0,0,1,3,x",14,東京ドーム,18:02,02:42,42027,GAME20250805YGYS0578
2025,2025-08-06,公式戦,阪神タイガース,ビジター,W,3,中日ドラゴンズ,3,8,0,"0,0,1,0,0,0,0,1,0,1",14,バンテリンドーム,18:00,04:02,36293,GAME20250806CDHT0583
2025,2025-08-06,公式戦,中日ドラゴンズ,ホーム,L,2,阪神タイガース,2,7,0,"0,1,0,0,1,0,0,0,0,0",14,バンテリンドーム,18:00,04:02,36293,GAME20250806CDHT0583
2025,2025-08-06,公式戦,広島東洋カープ,ビジター,W,8,横浜DeNAベイスターズ,8,13,0,"2,0,0,2,2,2,0,0,0",16,横　浜,17:45,03:17,33669,GAME20250806DBHC0581
2025,2025-08-06,公式戦,横浜DeNAベイスターズ,ホーム,L,5,広島東洋カープ,5,12,2,"0,2,0,0,1,2,0,0,0",16,横　浜,17:45,03:17,33669,GAME20250806DBHC0581
2025,2025-08-06,公式戦,福岡ソフトバンクホークス,ビジター,W,12,千葉ロッテマリーンズ,12,17,0,"0,0,2,1,5,1,0,0,3",16,ZOZOマリン,18:00,03:18,25337,GAME20250806LMSH0582
2025,2025-08-06,公式戦,千葉ロッテマリーンズ,ホーム,L,3,福岡ソフトバンクホークス,3,9,0,"0,0,0,0,0,2,0,1,0",16,ZOZOマリン,18:00,03:18,25337,GAME20250806LMSH0582
2025,2025-08-06,公式戦,埼玉西武ライオンズ,ビジター,L,0,北海道日本ハムファイターズ,0,3,1,"0,0,0,0,0,0,0,0,0",16,エスコンＦ,14:00,02:28,31805,GAME20250806NFSL0585
2025,2025-08-06,公式戦,北海道日本ハムファイターズ,ホーム,W,4,埼玉西武ライオンズ,4,9,0,"0,1,0,0,0,1,0,2,x",16,エスコンＦ,14:00,02:28,31805,GAME20250806NFSL0585
2025,2025-08-06,公式戦,オリックス・バファローズ,ビジター,L,1,東北楽天ゴールデンイーグルス,1,8,0,"0,0,0,1,0,0,0,0,0",15,楽天モバイル,18:15,02:49,24273,GAME20250806REOB0586
2025,2025-08-06,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,2,オリックス・バファローズ,2,7,0,"0,0,0,0,0,0,2,0,x",15,楽天モバイル,18:15,02:49,24273,GAME20250806REOB0586
2025,2025-08-06,公式戦,東京ヤクルトスワローズ,ビジター,L,0,読売ジャイアンツ,0,2,0,"0,0,0,0,0,0,0,0,0",15,東京ドーム,18:00,02:51,41943,GAME20250806YGYS0584
2025,2025-08-06,公式戦,読売ジャイアンツ,ホーム,W,2,東京ヤクルトスワローズ,2,7,1,"0,1,1,0,0,0,0,0,x",15,東京ドーム,18:00,02:51,41943,GAME20250806YGYS0584
2025,2025-08-07,公式戦,阪神タイガース,ビジター,L,3,中日ドラゴンズ,3,7,1,"0,1,1,1,0,0,0,0,0",15,バンテリンドーム,18:00,02:54,36292,GAME20250807CDHT0589
2025,2025-08-07,公式戦,中日ドラゴンズ,ホーム,W,8,阪神タイガース,8,12,0,"1,1,3,0,2,1,0,0,x",15,バンテリンドーム,18:00,02:54,36292,GAME20250807CDHT0589
2025,2025-08-07,公式戦,広島東洋カープ,ビジター,L,5,横浜DeNAベイスターズ,5,11,0,"0,0,4,1,0,0,0,0,0",17,横　浜,17:45,03:26,33677,GAME20250807DBHC0587
2025,2025-08-07,公式戦,横浜DeNAベイスターズ,ホーム,W,9,広島東洋カープ,9,13,0,"3,3,0,1,0,0,0,2,x",17,横　浜,17:45,03:26,33677,GAME20250807DBHC0587
2025,2025-08-07,公式戦,福岡ソフトバンクホークス,ビジター,W,2,千葉ロッテマリーンズ,2,7,3,"0,0,0,0,0,2,0,0,0",17,ZOZOマリン,18:00,03:31,26787,GAME20250807LMSH0588
2025,2025-08-07,公式戦,千葉ロッテマリーンズ,ホーム,L,1,福岡ソフトバンクホークス,1,7,1,"0,0,1,0,0,0,0,0,0",17,ZOZOマリン,18:00,03:31,26787,GAME20250807LMSH0588
2025,2025-08-07,公式戦,埼玉西武ライオンズ,ビジター,W,2,北海道日本ハムファイターズ,2,11,1,"0,0,0,0,0,0,0,1,1",17,エスコンＦ,14:00,03:30,32697,GAME20250807NFSL0591
2025,2025-08-07,公式戦,北海道日本ハムファイターズ,ホーム,L,0,埼玉西武ライオンズ,0,2,0,"0,0,0,0,0,0,0,0,0",17,エスコンＦ,14:00,03:30,32697,GAME20250807NFSL0591
2025,2025-08-07,公式戦,オリックス・バファローズ,ビジター,L,3,東北楽天ゴールデンイーグルス,3,10,1,"3,0,0,0,0,0,0,0,0",16,楽天モバイル,18:00,03:30,24419,GAME20250807REOB0592
2025,2025-08-07,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,7,オリックス・バファローズ,7,13,0,"1,0,0,0,1,0,1,4,x",16,楽天モバイル,18:00,03:30,24419,GAME20250807REOB0592
2025,2025-08-07,公式戦,東京ヤクルトスワローズ,ビジター,W,3,読売ジャイアンツ,3,7,0,"0,0,0,1,0,1,0,1,0",16,東京ドーム,18:01,03:03,42147,GAME20250807YGYS0590
2025,2025-08-07,公式戦,読売ジャイアンツ,ホーム,L,2,東京ヤクルトスワローズ,2,3,1,"0,0,1,0,1,0,0,0,0",16,東京ドーム,18:01,03:03,42147,GAME20250807YGYS0590
2025,2025-08-08,公式戦,広島東洋カープ,ビジター,W,3,中日ドラゴンズ,3,9,1,"0,2,0,0,0,0,0,0,0,0,1",18,バンテリンドーム,18:00,03:54,36286,GAME20250808CDHC0594
2025,2025-08-08,公式戦,中日ドラゴンズ,ホーム,L,2,広島東洋カープ,2,10,0,"0,0,0,0,0,0,0,0,2,0,0",18,バンテリンドーム,18:00,03:54,36286,GAME20250808CDHC0594
2025,2025-08-08,公式戦,読売ジャイアンツ,ビジター,W,12,横浜DeNAベイスターズ,12,18,0,"3,0,0,3,0,4,2,0,0",17,横　浜,18:00,03:32,33564,GAME20250808DBYG0593
2025,2025-08-08,公式戦,横浜DeNAベイスターズ,ホーム,L,2,読売ジャイアンツ,2,10,2,"0,1,0,0,0,0,0,0,1",17,横　浜,18:00,03:32,33564,GAME20250808DBYG0593
2025,2025-08-08,公式戦,東京ヤクルトスワローズ,ビジター,W,3,阪神タイガース,3,10,0,"0,0,0,0,0,0,0,0,1,0,0,2",17,京セラD大阪,18:00,04:27,36193,GAME20250808HTYS0595
2025,2025-08-08,公式戦,阪神タイガース,ホーム,L,1,東京ヤクルトスワローズ,1,9,0,"0,0,0,1,0,0,0,0,0,0,0,0",17,京セラD大阪,18:00,04:27,36193,GAME20250808HTYS0595
2025,2025-08-09,公式戦,広島東洋カープ,ビジター,L,0,中日ドラゴンズ,0,5,1,"0,0,0,0,0,0,0,0,0",19,バンテリンドーム,14:00,03:02,36315,GAME20250809CDHC0599
2025,2025-08-09,公式戦,中日ドラゴンズ,ホーム,W,2,広島東洋カープ,2,8,0,"1,0,0,0,1,0,0,0,x",19,バンテリンドーム,14:00,03:02,36315,GAME20250809CDHC0599
2025,2025-08-09,公式戦,読売ジャイアンツ,ビジター,W,4,横浜DeNAベイスターズ,4,8,0,"0,0,0,1,0,2,0,1,0",18,横　浜,18:01,03:44,33665,GAME20250809DBYG0597
2025,2025-08-09,公式戦,横浜DeNAベイスターズ,ホーム,L,3,読売ジャイアンツ,3,9,1,"0,0,2,0,0,0,1,0,0",18,横　浜,18:01,03:44,33665,GAME20250809DBYG0597
2025,2025-08-09,公式戦,東京ヤクルトスワローズ,ビジター,L,2,阪神タイガース,2,5,1,"1,0,0,1,0,0,0,0,0",18,京セラD大阪,18:00,03:15,36175,GAME20250809HTYS0600
2025,2025-08-09,公式戦,阪神タイガース,ホーム,W,6,東京ヤクルトスワローズ,6,11,1,"1,1,0,0,0,0,0,4,x",18,京セラD大阪,18:00,03:15,36175,GAME20250809HTYS0600
2025,2025-08-09,公式戦,オリックス・バファローズ,ビジター,W,3,千葉ロッテマリーンズ,3,12,0,"0,0,0,0,1,1,0,1,0",17,ZOZOマリン,18:00,03:58,27563,GAME20250809LMOB0598
2025,2025-08-09,公式戦,千葉ロッテマリーンズ,ホーム,L,2,オリックス・バファローズ,2,10,1,"0,0,0,0,1,1,0,0,0",17,ZOZOマリン,18:00,03:58,27563,GAME20250809LMOB0598
2025,2025-08-09,公式戦,北海道日本ハムファイターズ,ビジター,L,1,福岡ソフトバンクホークス,1,4,1,"0,1,0,0,0,0,0,0,0",17,みずほPayPay,14:00,02:46,40142,GAME20250809SHNF0596
2025,2025-08-09,公式戦,福岡ソフトバンクホークス,ホーム,W,4,北海道日本ハムファイターズ,4,8,1,"0,2,0,2,0,0,0,0,x",17,みずほPayPay,14:00,02:46,40142,GAME20250809SHNF0596
2025,2025-08-09,公式戦,東北楽天ゴールデンイーグルス,ビジター,L,4,埼玉西武ライオンズ,4,10,0,"0,0,0,0,0,0,0,3,1",15,ベルーナドーム,18:00,02:48,25196,GAME20250809SLRE0601
2025,2025-08-09,公式戦,埼玉西武ライオンズ,ホーム,W,9,東北楽天ゴールデンイーグルス,9,11,0,"0,2,0,2,0,0,0,5,x",15,ベルーナドーム,18:00,02:48,25196,GAME20250809SLRE0601
2025,2025-08-10,公式戦,広島東洋カープ,ビジター,W,6,中日ドラゴンズ,6,10,1,"1,0,0,0,0,3,0,2,0",20,バンテリンドーム,13:30,03:11,36326,GAME20250810CDHC0603
2025,2025-08-10,公式戦,中日ドラゴンズ,ホーム,L,5,広島東洋カープ,5,11,0,"0,0,0,2,2,1,0,0,0",20,バンテリンドーム,13:30,03:11,36326,GAME20250810CDHC0603
2025,2025-08-10,公式戦,東京ヤクルトスワローズ,ビジター,L,2,阪神タイガース,2,10,2,"0,0,0,0,0,1,0,0,1",19,京セラD大阪,18:01,03:31,36188,GAME20250810HTYS0604
2025,2025-08-10,公式戦,阪神タイガース,ホーム,W,5,東京ヤクルトスワローズ,5,16,0,"1,0,1,0,1,1,0,1,x",19,京セラD大阪,18:01,03:31,36188,GAME20250810HTYS0604
2025,2025-08-10,公式戦,北海道日本ハムファイターズ,ビジター,L,0,福岡ソフトバンクホークス,0,3,1,"0,0,0,0,0,0,0,0,0",18,みずほPayPay,14:00,02:25,40142,GAME20250810SHNF0602
2025,2025-08-10,公式戦,福岡ソフトバンクホークス,ホーム,W,1,北海道日本ハムファイターズ,1,4,0,"0,0,1,0,0,0,0,0,x",18,みずほPayPay,14:00,02:25,40142,GAME20250810SHNF0602
2025,2025-08-10,公式戦,東北楽天ゴールデンイーグルス,ビジター,W,9,埼玉西武ライオンズ,9,15,0,"0,0,2,1,0,0,1,5,0",16,ベルーナドーム,17:00,03:45,27387,GAME20250810SLRE0605
2025,2025-08-10,公式戦,埼玉西武ライオンズ,ホーム,L,4,東北楽天ゴールデンイーグルス,4,12,0,"2,0,0,0,1,0,0,1,0",16,ベルーナドーム,17:00,03:45,27387,GAME20250810SLRE0605
2025,2025-08-11,公式戦,オリックス・バファローズ,ビジター,W,5,千葉ロッテマリーンズ,5,11,0,"0,0,0,1,0,2,0,0,0,2",18,ZOZOマリン,17:00,03:57,27621,GAME20250811LMOB0608
2025,2025-08-11,公式戦,千葉ロッテマリーンズ,ホーム,L,3,オリックス・バファローズ,3,9,0,"0,0,0,1,0,1,0,0,1,0",18,ZOZOマリン,17:00,03:57,27621,GAME20250811LMOB0608
2025,2025-08-11,公式戦,北海道日本ハムファイターズ,ビジター,L,1,福岡ソフトバンクホークス,1,6,0,"1,0,0,0,0,0,0,0,0",19,みずほPayPay,14:01,03:11,39976,GAME20250811SHNF0606
2025,2025-08-11,公式戦,福岡ソフトバンクホークス,ホーム,W,3,北海道日本ハムファイターズ,3,10,0,"0,0,1,1,0,0,1,0,x",19,みずほPayPay,14:01,03:11,39976,GAME20250811SHNF0606
2025,2025-08-11,公式戦,東北楽天ゴールデンイーグルス,ビジター,L,4,埼玉西武ライオンズ,4,12,0,"1,0,0,0,1,1,0,1,0,0",17,ベルーナドーム,17:00,03:55,26603,GAME20250811SLRE0610
2025,2025-08-11,公式戦,埼玉西武ライオンズ,ホーム,W,5,東北楽天ゴールデンイーグルス,5,9,1,"0,0,0,0,2,0,0,0,2,1x",17,ベルーナドーム,17:00,03:55,26603,GAME20250811SLRE0610
2025,2025-08-11,公式戦,中日ドラゴンズ,ビジター,W,2,読売ジャイアンツ,2,5,1,"0,0,0,1,1,0,0,0,0",17,東京ドーム,14:00,02:44,42302,GAME20250811YGCD0609
2025,2025-08-11,公式戦,読売ジャイアンツ,ホーム,L,0,中日ドラゴンズ,0,4,0,"0,0,0,0,0,0,0,0,0",17,東京ドーム,14:00,02:44,42302,GAME20250811YGCD0609
2025,2025-08-11,公式戦,横浜DeNAベイスターズ,ビジター,L,4,東京ヤクルトスワローズ,4,15,3,"0,0,0,0,0,1,2,0,1",16,神　宮,18:01,03:14,26685,GAME20250811YSDB0607
2025,2025-08-11,公式戦,東京ヤクルトスワローズ,ホーム,W,9,横浜DeNAベイスターズ,9,12,0,"1,0,3,0,5,0,0,0,x",16,神　宮,18:01,03:14,26685,GAME20250811YSDB0607
2025,2025-08-12,公式戦,阪神タイガース,ビジター,L,2,広島東洋カープ,2,7,0,"0,0,2,0,0,0,0,0,0",19,マツダスタジアム,18:00,03:13,31940,GAME20250812HCHT0613
2025,2025-08-12,公式戦,広島東洋カープ,ホーム,W,9,阪神タイガース,9,15,0,"0,0,4,0,3,0,0,2,x",19,マツダスタジアム,18:00,03:13,31940,GAME20250812HCHT0613
2025,2025-08-12,公式戦,中日ドラゴンズ,ビジター,L,0,読売ジャイアンツ,0,3,2,"0,0,0,0,0,0,0,0,0",18,東京ドーム,18:00,02:41,42236,GAME20250812YGCD0612
2025,2025-08-12,公式戦,読売ジャイアンツ,ホーム,W,5,中日ドラゴンズ,5,9,0,"0,0,4,0,0,0,1,0,x",18,東京ドーム,18:00,02:41,42236,GAME20250812YGCD0612
2025,2025-08-12,公式戦,横浜DeNAベイスターズ,ビジター,L,1,東京ヤクルトスワローズ,1,6,0,"0,0,0,1,0,0,0,0,0",17,神　宮,18:00,02:48,28803,GAME20250812YSDB0611
2025,2025-08-12,公式戦,東京ヤクルトスワローズ,ホーム,W,3,横浜DeNAベイスターズ,3,7,0,"0,1,0,0,0,0,0,0,2x",17,神　宮,18:00,02:48,28803,GAME20250812YSDB0611
2025,2025-08-13,公式戦,阪神タイガース,ビジター,W,2,広島東洋カープ,2,2,0,"0,0,2,0,0,0,0,0,0",20,マツダスタジアム,18:01,02:42,32128,GAME20250813HCHT0617
2025,2025-08-13,公式戦,広島東洋カープ,ホーム,L,0,阪神タイガース,0,5,3,"0,0,0,0,0,0,0,0,0",20,マツダスタジアム,18:01,02:42,32128,GAME20250813HCHT0617
2025,2025-08-13,公式戦,千葉ロッテマリーンズ,ビジター,L,2,北海道日本ハムファイターズ,2,10,1,"0,0,1,0,1,0,0,0,0",15,エスコンＦ,18:00,03:16,33145,GAME20250813NFLM0618
2025,2025-08-13,公式戦,北海道日本ハムファイターズ,ホーム,W,3,千葉ロッテマリーンズ,3,9,0,"0,1,0,0,0,0,0,1,1x",15,エスコンＦ,18:00,03:16,33145,GAME20250813NFLM0618
